Age,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,PCA1,PCA2,Cluster
40,0,6,19003.307983554663,4,1,1,136820.07690754693,0,56427.69580034613,-30922.782601693216,1
39,0,2,18789.751994440172,3,0,0,104987.6580502054,1,24594.821139573556,-31051.575162764882,1
33,0,6,56533.56830430738,2,0,1,142048.32940615682,0,61755.86448980436,6593.422991207823,2
45,1,9,5060.008490467793,4,1,1,31345.49862973994,0,-49083.63643918372,-44585.177256691255,0
65,1,3,80100.28976355928,4,0,0,141962.51047416698,0,61732.7989646521,30160.28941162397,2
52,0,9,43961.525066805385,3,0,0,39760.511701289106,0,-40565.067057857865,-5706.2059090136245,0
62,0,8,69919.64733528545,4,0,1,86469.80971496974,0,6213.186131053371,20127.447830536643,2
63,0,7,17463.22034960194,2,1,1,78426.64005551153,0,-1969.634839681181,-32307.376010943346,1
25,0,8,64235.73507861904,3,1,1,81744.13382173366,0,1472.3918203266803,14456.139158934995,2
61,1,6,59407.06543516936,2,0,1,47433.16658044124,0,-32851.31128888166,9718.849121348474,0
39,1,3,75566.12519179437,2,1,1,119289.4171573186,0,39047.712432189364,25686.514338049215,2
38,0,7,29740.12926509706,4,1,0,113961.66211532576,0,33597.95180980161,-20125.13249548287,1
43,0,4,93316.55749715092,2,1,1,143555.1185258739,0,63360.5932563384,43372.26953323345,2
57,0,5,96130.1069395732,4,0,1,80978.74390694998,0,791.9324078837672,46352.43600492956,2
38,0,8,86812.36112213547,4,1,0,86732.88928987627,0,6521.246210625992,37019.40121172263,2
42,0,7,57203.37661605418,3,1,1,136472.20728713405,0,56181.54573202507,7278.076902784356,2
58,1,7,42028.827066135054,3,0,1,138721.54722568786,0,58390.47131145715,-7902.408347124634,1
18,1,8,5799.241856995485,3,1,1,100935.13605027656,0,20507.72255977409,-44031.24827452813,1
23,0,3,94722.78014609896,4,0,0,124855.3123118864,0,44664.597703432635,44828.28063839659,2
40,1,3,95178.13436983668,2,1,1,80719.5591190476,0,530.2135673706653,45401.15696447669,2
68,1,2,1868.8454979683856,2,1,0,64347.37421655873,1,-16090.375101678386,-47864.20561671711,1
40,1,1,35688.75466407201,3,1,0,130969.56612246305,1,50621.63540100957,-14221.816462507231,1
60,0,6,88003.63682582618,3,1,0,118818.0736840584,0,38609.489062095454,38125.23695732098,2
60,1,6,8085.20330396183,4,0,1,43937.623159023846,0,-36483.50105770289,-41593.5232058931,0
40,1,8,19656.637671020737,1,1,0,16670.31734215388,1,-63719.898138250355,-29949.52307133431,0
49,0,6,97867.73168195908,1,0,1,89183.9762506808,0,9001.7625332756,48068.2058741217,2
47,1,6,84728.88121203486,4,0,1,127826.31299277607,0,47608.976426857,34826.50601350763,2
30,0,1,91206.34940837637,1,1,0,44608.20508007355,1,-35591.588478296835,41525.54261194009,0
60,1,7,14215.44186553172,1,1,1,117435.35382145022,0,37030.2925041033,-35659.014533352296,1
35,0,7,21131.595896684496,1,1,0,67961.01276883403,0,-12425.457084374837,-28611.145819008947,0
40,0,9,60541.658435174904,3,1,0,56999.196074281754,0,-23282.29463830036,10827.965888957093,0
32,1,7,50173.822100269914,2,1,1,34194.28215906681,0,-46114.73499069633,520.8907392008114,0
50,1,8,29850.339054704888,2,1,1,140801.10355934018,0,60437.591622116845,-20086.39057944473,1
38,0,4,88384.62997372464,3,1,1,41597.72462904891,0,-38609.571832206675,38711.849421587925,0
56,0,9,90138.8615535573,3,1,1,49086.409477206034,0,-31116.242320632467,40446.13407153948,0
40,1,1,29168.40101466111,3,1,1,56408.29719247114,0,-23956.73144882122,-20543.606874416888,0
44,1,8,15575.31405919398,1,0,0,49852.667804072,1,-30548.532955349197,-34119.189454061285,0
62,1,3,14909.242077031347,4,1,1,32806.7854856639,0,-47596.12835835907,-34739.86967425915,0
61,1,1,48442.519539193905,4,1,1,59623.00889183436,0,-20690.70834532674,-1278.1167491211454,0
35,0,2,13291.849540135292,1,0,1,76048.19162828424,1,-4359.182399515601,-36472.39874521212,1
41,0,6,47334.02220952253,1,1,0,87248.15186262387,1,6931.384910286419,-2460.1697738667863,1
68,0,5,46193.40728598574,3,1,0,31909.94427653334,0,-48409.66356785401,-3453.4272864088343,0
64,1,3,88411.0213205657,3,0,0,119117.92726748508,0,38910.42637674809,38531.82156344533,2
57,1,9,29621.043980003706,2,1,1,53614.11632690293,0,-26749.69704352299,-20083.52523400749,0
68,0,8,56065.24586409775,3,0,0,138512.81329265,0,58219.11403461969,6134.51649881628,2
59,0,3,74349.98642840964,1,1,0,56137.34089937022,0,-24107.378153131845,24638.53985313487,0
24,0,2,59591.47950499064,2,1,1,130803.04295185918,0,50518.76040043254,9681.267056320088,2
67,0,8,95406.7844980137,3,1,1,59354.560636889786,0,-20834.100201688234,45686.69652862856,0
65,0,5,60227.748049977,2,0,1,80816.59024735591,0,534.1793415015563,10450.636173172337,2
37,0,9,90186.21784701118,2,0,0,62129.65673398122,0,-18072.915294606297,40458.75892673099,0
44,1,1,24505.638925374296,3,0,0,64193.34403865564,1,-16184.12808481646,-25227.082287083304,0
23,0,3,56075.277277943635,4,0,0,96601.50851669828,0,16307.984345843637,6256.148396155462,2
44,0,5,54330.592656665445,1,1,1,107010.00326653924,0,26711.7965840665,4483.75444143905,2
26,0,2,98945.21101400835,1,0,1,131866.29300949408,0,51686.796956336984,49032.02784891225,2
62,0,3,20450.63133991235,2,1,0,89667.35591105069,0,9278.995974116653,-29349.90714467936,1
48,0,4,14099.339836597746,4,1,0,40358.1813484619,1,-40046.91592278575,-35569.876732576726,0
38,0,4,61167.20776304204,4,1,0,148541.21354450195,0,68261.06398745078,11209.756911497381,2
43,0,9,22369.21433320633,3,1,1,105728.2813839723,0,25344.973178795743,-27474.09763056178,1
57,1,1,63915.53456502899,3,1,1,62465.30903798183,0,-17807.21708756379,14187.2750074898,0
65,0,9,97248.90885195509,1,0,0,145548.6264852183,1,65364.56522897705,47299.29867239306,2
62,1,9,94650.59953974576,3,1,1,144186.2901143055,0,63995.31495285571,44704.62617236529,2
30,1,6,23110.3024643998,3,1,1,21135.490995628617,0,-59245.54401689643,-26507.760285891734,0
66,1,1,17089.634821214895,2,0,1,12775.592802420077,0,-67621.44410551038,-32506.14603810551,0
40,0,6,56073.92871625457,4,1,0,16223.923780216624,0,-64069.31894768796,6468.827515455254,0
37,0,8,58677.72882231501,4,0,0,105944.01920473178,0,25657.391728033035,8833.713677404725,2
54,0,5,66225.00713806503,3,1,1,109523.07196928996,0,29256.528612221533,16371.435008600754,2
45,0,5,74149.09259868084,3,0,1,111363.88856891044,0,31118.438726003442,24290.59069274096,2
34,0,1,60095.73106720042,3,1,0,98233.51429669707,1,17950.68996814391,10272.24225960383,2
45,0,1,11175.30037196628,1,1,0,49968.78415936733,1,-30444.133265969343,-38519.49673484835,0
58,0,8,79015.79705694478,1,0,0,33398.04689480866,1,-46834.16752897806,29364.883637289146,0
19,0,5,7951.718452462597,2,1,0,139900.16431387237,1,59478.34425685856,-41982.53453837908,1
42,0,8,1999.268621719208,1,1,1,137839.62361743444,0,57401.96091852368,-47929.476508965396,1
67,0,2,76965.81966118765,4,0,0,43948.05415167317,1,-36289.656264911566,27286.82117871583,0
58,1,4,54835.74244356758,1,0,0,33511.19902005835,0,-46785.40192614481,5184.613447880714,0
23,0,9,69859.14185865234,4,1,0,62547.738893808266,0,-17708.96117698097,20130.641745379726,0
28,0,3,38274.73242075987,1,0,0,16776.92729447832,1,-63563.7127615067,-11331.778202026006,0
55,0,6,1109.2493524492486,1,1,0,32699.47664940242,1,-47740.18316839686,-48539.52773488428,0
23,1,7,33101.534913102536,2,0,1,63241.85969948623,0,-17112.720185982354,-16628.683177184517,0
62,0,3,60813.52329231426,3,0,1,43424.15402279038,0,-36856.56454269067,11135.977103783305,0
28,0,1,22570.307047010974,3,0,1,113154.83704267556,0,32772.03790638446,-27292.78089654703,1
31,1,2,68780.43336329314,3,1,0,136694.34845647268,1,56434.513197773704,18854.501096520624,2
19,0,7,79440.1009891945,2,1,0,137279.6226937673,0,57048.1696331385,29512.5724788202,2
57,1,7,45426.69983655592,4,1,1,94598.89062509494,0,14277.018911825988,-4387.058774512159,1
20,1,1,87572.12980691675,1,0,0,108488.563136987,1,28278.865942055272,37721.23667214628,2
52,1,7,85481.65645691179,2,1,0,79164.40123177903,0,-1050.758321788322,35708.85446517419,2
50,1,6,87805.79527918337,4,1,0,30536.27979296539,0,-49672.51870606432,38162.470950609735,0
41,0,6,66103.7032656835,2,0,0,98905.0161641874,0,18638.187383841912,16278.40509649134,2
36,1,7,30478.899967357986,2,0,0,58993.53381774285,0,-21368.014441205152,-19239.996478715173,0
35,1,7,48125.1282371572,4,1,0,10811.090756779333,0,-69503.29869776937,-1465.5316087977553,0
66,0,1,71051.06495310913,3,1,1,90493.51881777342,0,10239.893703140697,21248.14719085351,2
69,0,5,21056.365326257277,1,1,0,37771.630767160386,0,-42614.93222127137,-28605.988502153752,0
41,0,8,73884.35092545263,3,1,1,134110.78909505732,0,53864.55364147782,23965.280007896094,2
62,1,8,54808.86170930402,2,1,0,140752.2612518302,0,60455.20855357476,4872.173645557901,2
52,0,3,9601.74402835633,4,0,0,32704.22858936764,1,-47712.817627844444,-40047.075818021935,0
18,1,3,55728.63270001672,2,1,0,14117.789838016126,0,-66176.36497239445,6129.140895054137,0
53,1,7,6677.613821248329,3,1,0,10566.22083280375,1,-69858.53320758267,-42912.247055040585,0
42,0,4,1430.7285046622042,3,1,1,137826.0977490477,0,57386.92120337913,-48497.97859341556,1
62,0,6,88962.76699072844,3,0,0,31282.600242630815,0,-48923.12008707867,39317.45127203683,0
66,0,9,48991.611160449465,1,0,1,70946.54167642348,0,-9365.7535749932,-759.1791323776779,0
60,0,2,54328.96550403248,3,1,1,18002.59130856623,0,-62295.30408057423,4719.134287695131,0
51,0,2,27993.77716302669,1,1,1,62268.42141411251,0,-18099.755714653926,-21733.830775767055,0
42,0,6,54274.47194574935,1,1,1,119959.48567149676,0,39661.08363376232,4393.152330503224,2
33,1,3,16886.869214973278,3,1,0,66933.61292302916,1,-13464.15606135648,-32853.1217134638,0
51,1,1,74564.5797384525,4,0,1,118581.2282138129,0,38336.85916329466,24686.85818368673,2
46,0,2,82334.91604038856,2,1,0,106437.49140450513,1,26213.85606360568,32489.503016024966,2
36,1,7,85587.57799192604,2,1,1,82423.13299119263,0,2208.243855805107,35806.098348556574,2
40,1,4,10665.271742793004,1,1,1,113279.37351720085,0,32864.87352542707,-39198.10561179331,1
36,1,2,55775.44003447928,1,0,1,133075.95919485847,0,52781.50737482381,5859.188839732669,2
42,1,8,80875.09698440328,1,0,0,121021.60264948737,1,40794.02841022317,30990.85488265816,2
33,1,4,12821.648821238829,2,0,1,106842.18989111658,0,26433.454642200304,-37024.595383738866,1
68,1,4,9952.240817407665,1,0,0,108255.10737793052,1,27838.72668585612,-39897.75550918396,1
26,0,2,81694.1998670021,4,0,1,32553.787709113563,0,-47671.291875935094,32045.525035134393,0
18,0,1,79673.60388912227,4,1,1,143094.07859471158,0,62863.22668467865,29730.591945540036,2
59,0,1,44869.31369634679,1,0,1,38792.99834439535,0,-41530.15971034049,-4795.844226370777,0
36,1,3,10971.116886006484,2,1,0,58853.303032324846,1,-21560.189628210195,-38747.33699788525,0
50,0,6,51612.31573169517,3,1,0,82518.11200101774,0,2212.7540069074603,1830.7036265429124,2
51,0,7,39480.320000466614,2,1,0,27665.309343817215,0,-52672.15899509756,-10155.18824782237,0
33,0,9,51854.74310440127,3,0,1,93100.61708185155,0,12795.867021182508,2044.9512802604513,2
61,1,5,43989.52020255826,3,0,1,35574.99292246268,0,-44750.49640996826,-5667.065766365042,0
57,0,9,56851.44133908892,1,0,1,139271.48083334247,0,58979.87229799178,6918.689025199354,2
35,1,8,72712.97185132939,4,1,1,134414.65870594064,0,54165.303024590205,22793.095950701703,2
51,0,1,77485.99036508586,1,1,0,86219.5599442657,1,5983.084690010888,27694.430396799413,2
42,0,3,64898.219823784406,3,0,1,72926.68485754695,0,-7343.261753196406,15142.100462769515,0
62,0,8,19894.06150463927,1,0,0,24364.26769822708,1,-56025.34274876294,-29732.587367225045,0
23,1,9,39712.30256051191,3,0,0,125262.02773563033,0,44924.83098298429,-10183.08491743447,1
38,1,4,7122.402873572165,1,1,0,63111.81381063118,1,-17311.94221014603,-42607.376836285526,0
23,1,6,45167.372807517146,4,1,1,44485.3647756618,0,-35837.01996351046,-4512.943672453752,0
49,1,4,97033.94127248511,4,0,0,149341.72266143776,0,69157.07547412252,47074.23168562838,2
58,1,9,64173.07075910107,2,1,0,103561.63772579355,0,23289.65166891711,14335.379879781773,2
65,0,2,15461.25146634969,3,1,0,20340.765170044844,1,-60060.634586927044,-34154.667995832184,0
60,0,6,26857.76597754326,3,0,1,122181.39860674086,0,41809.984169737465,-23029.37290443291,1
56,1,3,6457.36463025468,1,1,0,115056.32097173575,1,34630.61003172782,-43410.729427169426,1
48,1,4,18241.389015196597,2,1,0,66168.0357863076,1,-14226.123628571368,-31496.56815686658,0
59,0,2,48784.16434777778,4,1,0,27316.49609253396,1,-52996.19689670865,-850.4480733533201,0
27,1,8,34485.638142863274,1,0,0,79642.28575482914,1,-708.6666957835987,-15288.255552683113,1
47,0,8,20396.23173087667,2,1,0,116864.64819912802,0,36476.04691656664,-29476.726914435054,1
69,1,1,14659.841356285608,4,1,0,20642.06538719556,1,-59761.46939616616,-34956.877561107634,0
35,0,6,65607.1116977206,1,0,1,32881.80073552443,0,-47386.116319778484,15957.620468890185,0
41,1,1,55810.23768728512,4,0,0,96649.6648560692,1,16355.434857431697,5990.981511269856,2
69,1,6,84264.03122148679,3,1,1,88336.2632801888,0,8117.829024684193,34466.81090883654,2
26,0,7,18325.288572775346,2,1,1,136712.27465301807,0,56318.088446556896,-31600.512552759206,1
48,0,2,84798.54599282461,4,1,1,124070.905830682,0,43853.76808581178,34906.17036326137,2
32,1,9,57791.11725598561,2,0,1,138636.16688223084,0,58347.062631158,7860.053316696947,2
21,1,8,26622.31939797156,1,0,0,75234.2324842132,0,-5137.6426406798855,-23139.808751038414,1
57,0,9,27355.314056851123,2,1,1,120292.11204937812,0,39922.02915516059,-22526.795837894388,1
26,1,4,39038.03901438524,1,0,0,16820.346398180838,1,-63518.26130521421,-10568.589929605914,0
62,0,4,46012.72166667943,2,0,0,51228.85431041261,0,-29091.30317704632,-3685.5542363060376,0
26,0,8,8250.508473688267,1,0,0,100198.1422907043,1,19777.258629253818,-41578.027899341876,1
43,1,1,84199.91656663279,1,0,1,116915.74191450256,0,36697.0354952582,34326.595674106466,2
21,0,8,12154.106932419409,1,0,0,89868.93603123535,1,9458.483382519378,-37646.93889328766,1
34,0,7,48345.98430298817,4,0,0,77303.00019200385,0,-3011.0369040550577,-1421.7295321324636,0
33,1,7,38296.823319092175,3,1,1,42657.23260431126,0,-37683.44035692232,-11378.600895481628,0
32,0,9,51228.70843119428,2,1,0,34386.14633400255,0,-45920.06256839458,1575.2624385794988,0
52,0,7,88748.2517068172,3,1,0,132567.53298505212,0,52360.88232498757,38833.23743983484,2
69,0,2,98908.83398561062,3,0,0,29909.70982881568,1,-50269.521429590095,49267.13870719421,0
22,0,1,2027.137268275836,3,1,1,70940.18524083862,1,-9497.166168537355,-47723.46959007928,1
22,1,1,39323.943172519415,3,1,0,134387.37644031088,1,54049.113218617786,-10595.741708286223,1
37,0,7,81761.05309172436,2,0,0,30679.68309611517,0,-49545.211780186,32117.36834448552,0
32,1,5,32660.288026197704,2,1,0,27856.47058984583,0,-52499.15874750629,-16975.705059587264,0
35,0,4,64903.61759185217,3,1,0,106951.27008794372,0,26681.217192412718,15056.898289058641,2
64,1,5,99225.92037664604,2,1,1,56420.542753680515,0,-23757.9381849192,49513.631506712954,0
19,0,6,64677.128881594384,2,1,1,70998.85035154333,0,-9271.678249508375,14926.143704662849,0
46,1,6,11119.13776232689,1,0,1,97583.08507406604,0,17169.84930127293,-38702.44546769984,1
30,0,1,84293.19569539856,2,1,0,63056.61581812614,1,-17161.651338518823,34563.289381885894,0
21,0,2,96665.74372925296,4,0,0,121977.80110990583,1,41792.27037482771,46778.8995078966,2
59,0,3,71250.84212988676,3,0,0,145657.85340436187,0,65404.564649605265,21301.033273591813,2
62,0,4,41906.80998430702,2,1,1,140628.51175537557,0,60297.10419512329,-8029.5028213252735,1
27,1,6,94840.01753454244,3,0,1,86363.28067759525,0,6173.014726584966,45048.01335268541,2
48,1,9,96857.20150491984,2,0,0,59674.313695326106,0,-20510.486227340065,47136.25696596609,0
58,0,2,93511.67434991576,3,0,0,70722.52304497524,1,-9471.224393879616,43761.322738725205,2
25,1,8,41181.90023100806,4,0,0,56221.903667957595,0,-24111.135100387495,-8529.653919885153,0
20,0,9,78970.7673968847,2,1,1,71841.38924665384,0,-8391.081548461967,29217.488051726403,2
65,0,2,65417.935903406,2,1,0,11816.21876884658,1,-68452.127196804,15824.538310759926,0
63,1,9,17970.66658855868,4,0,1,17730.013886143366,0,-62664.69460971953,-31638.30991729559,0
26,1,7,53551.4901677154,2,0,1,117987.18516639346,0,37686.86490623183,3675.424918433426,2
47,1,9,74769.1009128637,3,0,0,56873.82793161136,0,-23369.77777990346,25055.69175363548,0
28,0,6,89591.22759653094,4,0,0,121216.87027060318,0,41012.50439750742,39706.43464424178,2
52,0,2,86259.83704065536,1,1,0,77192.19569353414,1,-3020.884744745097,36492.283835822374,2
54,1,8,15465.85001854821,3,0,1,122828.43774735858,0,42426.686842411844,-34422.971397306384,1
59,0,9,48803.32464852109,2,1,0,102901.8383425432,0,22588.92840462264,-1032.5548426403402,1
30,1,8,47826.862946078494,3,0,1,38140.171606581935,0,-42175.10897295976,-1836.567121889173,0
53,1,2,89873.70618979222,4,0,1,72681.15696101627,0,-7522.284546806128,40118.1520697109,2
30,1,8,193.73091368668497,2,0,0,108606.54046455832,1,28164.17360080588,-49657.16659651408,1
29,1,3,73871.35376269276,2,1,0,56286.38911142262,0,-23959.605102063833,24159.512008862985,0
54,1,3,61864.151654626534,4,1,1,37062.306569956614,0,-43215.59188857851,12203.541931808046,0
27,1,9,92157.14731765662,1,1,1,85580.52921546131,0,5383.122149612551,42367.23693972536,2
26,0,9,45691.7350331738,2,0,0,48310.7415177475,0,-32010.260510091168,-3998.769436612747,0
69,0,9,65767.22498755007,2,1,1,93207.90311629488,0,12940.198696406878,15957.098153264575,2
24,1,4,97274.70304215424,2,0,0,48042.81618564627,0,-32140.830897722386,47584.72912643791,0
19,1,7,74390.37629159087,1,0,0,136921.09359232523,1,56676.195505929136,24463.820366793654,2
40,1,8,6738.3974129767375,3,1,0,58146.28177191561,1,-22278.47915760828,-42978.15882483673,0
56,0,5,16753.355097267453,1,0,0,137043.05635905464,1,56644.68341016529,-33173.32126072586,1
57,1,1,82145.1102959748,3,1,1,49127.45312260557,0,-31096.48440058127,32452.301862887027,0
56,1,9,33479.55409736589,2,0,0,94623.63407199856,0,14269.949666131608,-16334.228045290009,1
38,1,6,70591.8110598275,3,0,0,28230.5708413664,0,-52024.056561364334,20954.687352460016,0
40,0,3,69982.37333438279,3,0,1,118972.05867505056,0,38715.48678751956,20103.627331923482,2
46,1,3,99370.05233882047,3,0,1,38030.48057593452,0,-42147.55145762061,49706.731619192455,0
31,0,1,46987.27236363408,3,0,0,130962.88163243288,1,50645.03633955507,-2923.321016694317,1
43,0,8,73783.23605059231,2,1,0,73342.42493917339,0,-6903.8643153621815,24025.978165811342,2
68,1,2,4875.287728610234,4,0,1,23235.53764592781,1,-57194.060432325525,-44748.30234129258,0
22,0,1,46259.10206930886,1,0,1,60895.38572017555,0,-19424.150166865067,-3464.914527412002,0
48,0,7,18668.154481713096,3,1,0,119161.62957434652,1,38768.41866724379,-31210.914389053138,1
42,0,9,84057.15517131769,2,1,1,20681.297017981924,0,-59537.448378543224,34440.08576717933,0
48,1,6,83990.83320160709,2,0,1,97602.07996465205,0,17382.885296072738,34168.94104751689,2
67,0,8,23636.44207056953,2,1,1,81017.27115254707,0,637.4250116637413,-26141.07445218481,1
37,1,8,31828.51531164682,2,0,1,53381.74502411813,0,-26976.189608861743,-17875.44297028035,0
61,1,9,70247.77844603521,3,1,0,115786.4335820178,0,35530.57979910511,20377.514110419397,2
34,1,7,73826.5923412267,1,1,0,17341.7032699708,1,-62904.27204404239,24218.451805066208,0
62,0,9,65763.16021143738,2,0,0,79669.8562875192,0,-597.8109934236563,15989.082209196298,2
19,1,9,99669.46375261612,1,1,0,80960.84019258482,1,783.4530993001536,49891.827950863175,2
42,0,1,86868.3211985112,1,0,1,22096.8581572538,0,-58114.40674398107,37247.472502814206,0
